"cell_line","cell_type","gene","break_density","ratio_non_se"
"MCF7","cancer","HLA-DOA",0.0149568339254723,0.0497647946866576
"MCF7","cancer","TRAF3IP1",0.599490914153376,1.99464287749771
"MCF7","cancer","PDGFRL",0.29511048315118,0.981899824326295
"MCF7","cancer","LINGO4",0.742416202372313,2.47018787981491
"MCF7","cancer","DLG5",0.363876272867827,1.21069927638725
"MCF7","cancer","GREB1",2.76943116424041,9.21452855423767
"MCF7","cancer","ZFP1",0.663089486009113,2.2062498182805
"MCF7","cancer","ITPKC",0.995554210821921,3.31243571653323
"MCF7","cancer","ISG20",0.754160048663599,2.50926233249853
"MCF7","cancer","KRT81",0.814811152419347,2.71106237527253
"MCF7","cancer","EMP2",1.88800665772551,6.28182837069149
"MCF7","cancer","MYO5C",1.60933350460054,5.35461928893994
"MCF7","cancer","PTP4A1",0.645301470430832,2.14706503709304
"MCF7","cancer","FJX1",1.04950781414046,3.49195164919193
"MCF7","cancer","MBTPS1",1.29203749481028,4.2989031620652
"MCF7","cancer","RHO",0.327626109332546,1.09008672197366
"MCF7","cancer","TPD52",0.716671539179883,2.38452951893237
"MCF7","cancer","ABHD11",1.4817600101875,4.93015320283114
"MCF7","cancer","SYNC",0.455852531734906,1.51672524828575
"MCF7","cancer","HS6ST1",0.548749107496665,1.82581332420563
"MCF7","cancer","THSD4",1.57350759900943,5.23541833738233
"MCF7","cancer","ARL8A",2.09146361351881,6.95877602439126
"MCF7","cancer","EVL",0.670275088906728,2.23015795650557
"MCF7","cancer","MRPS34",1.76367626889629,5.86815283586716
"MCF7","cancer","MRPS28",0.483472453242094,1.60862302089697
"MCF7","cancer","PTPN7",1.34641303128167,4.47982296246944
"MCF7","cancer","PEX13",0.622994506411843,2.0728446847097
"MCF7","cancer","LEKR1",0.551411272041833,1.83467095227535
"MCF7","cancer","GABRP",0.41281512847374,1.37353000069452
"MCF7","cancer","RARRES1",0.713222649114923,2.37305427578701
"MCF7","cancer","PGA3",0.453906392548388,1.51024999974509
"MCF7","cancer","RAC2",0.396448208049595,1.3190735269101
"MCF7","cancer","E2F2",0.675703880586198,2.24822078348297
"MCF7","cancer","THADA",0.42855247381984,1.4258917347329
"MCF7","cancer","TMCC1",0.720707999270506,2.39795974144281
"MCF7","cancer","TMEM160",0.89058285478737,2.96317209516327
"MCF7","cancer","HAP1",0.388854644652117,1.29380801113995
"MCF7","cancer","ASB7",1.02612802441,3.41416176120151
"MCF7","cancer","MREG",1.38133101599332,4.59600305437297
"MCF7","cancer","ZFHX3",0.817764501156353,2.72088883950069
"MCF7","cancer","ZNRF1",1.77160433195998,5.89453130824931
"MCF7","cancer","SLCO3A1",0.558927568775461,1.85967938424811
"MCF7","cancer","RAB17",1.48231401530917,4.93199650411219
"MCF7","cancer","RUNX1",0.367092725317629,1.22140114662138
"MCF7","cancer","LONRF2",0.614895999755473,2.04589910765569
"MCF7","cancer","MDS2",0.458095499957932,1.52418811466936
"MCF7","cancer","LIPC",0.307061557337475,1.02166377143766
"MCF7","cancer","PGA4",0.196772192332361,0.654705922406921
"MCF7","cancer","ESR1",1.70999055103264,5.68952821915999
"MCF7","cancer","KIAA0513",0.726377726810065,2.41682421692882
"MCF7","cancer","CEBPB",0.132048174161392,0.439354365277689
"MCF7","cancer","SPINK4",0.455676192616231,1.51613852785549
"MCF7","cancer","DLGAP1",0.336998796584172,1.12127178821586
"MCF7","cancer","TFF2",0.156921041449551,0.522112062530426
"MCF7","cancer","TNFAIP8L2",0.817010092897809,2.71837875131736
"MCF7","cancer","TMPRSS3",0.930867789580698,3.09720925295649
"MCF7","cancer","MOCOS",0.311931997049009,1.03786883418596
"MCF7","cancer","MYOM1",0.433318391961747,1.4417490304017
"MCF7","cancer","NDUFB9",1.82454098299504,6.07066360892777
"MCF7","cancer","CDT1",1.4494343574628,4.82259839016338
"MCF7","cancer","TEKT5",0.661856108615506,2.20214609064202
"MCF7","cancer","PUS10",0.262343951303693,0.872878106353818
"MCF7","cancer","TM4SF18",0.484106710841316,1.61073334045798
"MCF7","cancer","EME2",0.952990811292797,3.17081758736983
"MCF7","cancer","UBASH3A",0.501180099900033,1.66754039637277
"MCF7","cancer","DSCAM",0.890609639218122,2.96326121306776
"MCF7","cancer","SV2B",0.425051041305075,1.41424167088418
"MCF7","cancer","PCP4",0.611351290928995,2.03410505365652
"MCF7","cancer","SV2A",0.841899126418415,2.80119023730925
"MCF7","cancer","SLC38A8",1.13690956840613,3.78275720188831
"MCF7","cancer","KRT79",0.333558057542521,1.10982366538243
"MCF7","cancer","DPM2",1.09236855942834,3.63455911545095
"MCF7","cancer","IL2RB",0.650414826791998,2.16407833888813
"MCF7","cancer","ELF3",1.70162806496209,5.66170432244195
"MCF7","cancer","HLA-DMB",0.0379285113468728,0.126196800028191
"MCF7","cancer","FGF19",0.604233137870394,2.01042133641566
"MCF7","cancer","NRADDP",0.21443036839082,0.713458697925374
"MCF7","cancer","TATDN1",2.39876547698485,7.98123934907728
"MCF7","cancer","THEM5",0.208035962781569,0.692183053368964
"MCF7","cancer","MYBPHL",0.388612421993519,1.29300208115947
"MCF7","cancer","CT62",0.526294031618073,1.75110016991511
"MCF7","cancer","TRMT12",6.02479071190551,20.0458515687231
"MCF7","cancer","KRT4",0.279612997009626,0.930336156518209
"MCF7","cancer","CDKN2B-AS1",0.752572083137338,2.50397880934265
"MCF7","cancer","ASB9P1",0.1021483771501,0.339870927348649
"MCF7","cancer","CDKN2B",0.671502935429134,2.23424328167524
"MCF7","cancer","MIR1205",0,0
"MCF7","cancer","MIR1208",0,0
"MCF7","cancer","MIR1266",0.974717044613005,3.24310571638711
"MCF7","cancer","MIR1469",0,0
"MCF7","cancer","MIR181C",0,0
"MCF7","cancer","MIR21",17.1443646713346,57.0432079511917
"MCF7","cancer","MIR2278",0,0
"MCF7","cancer","MIR23A",1.1236321486511,3.73858020083515
"MCF7","cancer","MIR24-2",1.1236321486511,3.73858020083515
"MCF7","cancer","MIR27A",0,0
"MCF7","cancer","MIR3150B",0,0
"MCF7","cancer","MIR3175",12.9369781912043,43.044274393835
"MCF7","cancer","MIR3177",0,0
"MCF7","cancer","MIR3193",0,0
"MCF7","cancer","MIR3615",0,0
"MCF7","cancer","MIR4257",0,0
"MCF7","cancer","MIR4268",0,0
"MCF7","cancer","MIR4284",0,0
"MCF7","cancer","MIR4296",0,0
"MCF7","cancer","MIR4315-1",0,0
"MCF7","cancer","MIR548F1",0,0
"MCF7","cancer","MIR548W",0,0
"MCF7","cancer","MIR554",0.851594891609257,2.83345025747506
"MCF7","cancer","MIR612",13.11264046836,43.6287428181287
"MCF7","cancer","MIR613",0,0
"MCF7","cancer","MIR645",0,0
"MCF7","cancer","MIR661",0,0
"MCF7","cancer","MIR7-2",0,0
"MCF7","cancer","SNORD12B",14.423904515196,47.9916170999415
"MCF7","cancer","SNORD12C",0.919335394350903,3.05883834613785
"MCF7","cancer","SNORD4B",0,0
"MCF7","cancer","SNORD91B",0.732140404550945,2.43599795891521
"MCF7","cancer","SUMO1P1",1.85675607514805,6.17785056138004
"MCF7","cancer","TFF3",0.87141766977796,2.89940515746259
"T47D","cancer","RN7SL2",1.94735424769596,6.39801926710487
"T47D","cancer","MALAT1",6.57965133693687,21.6174001594019
"T47D","cancer","SNORD14E",19.2657068491514,63.2973501154734
"T47D","cancer","SNORD14D",263.447340169792,865.554462044148
"T47D","cancer","SNORD14C",0,0
"T47D","cancer","MIR378F",0,0
"T47D","cancer","MIR1204",0,0
"T47D","cancer","SNORD59A",0,0
"T47D","cancer","MIR550A1",6.0651970839697,19.9271641756704
"T47D","cancer","MIR550B1",6.0651970839697,19.9271641756704
"T47D","cancer","ABALON",2.85868404103431,9.3921871661218
"T47D","cancer","SNORA14B",0,0
"T47D","cancer","NEAT1",1.54114848597698,5.06343297241196
"T47D","cancer","IRX5",2.24712476515235,7.38291328351983
"T47D","cancer","HSPA8",7.50590380804382,24.6605964157365
"T47D","cancer","FALEC",0.25593798684004,0.840882532248069
"T47D","cancer","SRSF1",1.53413272497757,5.04038273689333
"T47D","cancer","ARF6",1.43248599138525,4.70642307817617
"T47D","cancer","BHLHE40",4.57155963450431,15.0198283937726
"T47D","cancer","UBC",1.1490687496137,3.775257638899
"T47D","cancer","TMSB4X",1.37519820515137,4.51820444228709
"T47D","cancer","FOXA1",6.09202935528213,20.0153214223759
"T47D","cancer","TFPI2",0.604188678487483,1.98505783449684
"T47D","cancer","KRT7",1.19170872952964,3.91535100577043
"T47D","cancer","ARRDC1-AS1",1.78430583510286,5.86232480551641
"T47D","cancer","MCL1",1.05358295320896,3.46153969782319
"T47D","cancer","LZTS2",1.8616740851296,6.11651766997285
"T47D","cancer","TAS2R39",0,0
"T47D","cancer","ADAMTSL4-AS1",1.69191779961184,5.55878453706196
"T47D","cancer","AHNAK",0.782621787961207,2.57129861408434
"T47D","cancer","KRT18",3.8293697637018,12.5813685712402
"T47D","cancer","NECAB3",2.77194192995144,9.10719654429007
"T47D","cancer","BCL2L1",1.36616364015558,4.48852143983318
"T47D","cancer","SERTAD1",1.68609478649463,5.5396530666782
"T47D","cancer","STX1A",1.0501553967189,3.45027848405666
"T47D","cancer","TTC39A-AS1",0,0
"T47D","cancer","THBS1",0.605635123587523,1.9898101201325
"T47D","cancer","ZNF281",4.14573964764187,13.6207996944553
"T47D","cancer","S100A10",1.1791015318157,3.87393014257956
"T47D","cancer","IL18BP",1.06038233500232,3.48387902091748
"T47D","cancer","BLVRB",0.612748098180632,2.01317975025859
"T47D","cancer","NAT9",1.9852029038387,6.5223707719848
"T47D","cancer","AP2S1",0.419375062769209,1.3778539446099
"T47D","cancer","HNRNPF",2.27790498674234,7.4840414942763
"T47D","cancer","DUS1L",1.96469037885699,6.45497700929102
"T47D","cancer","RARA-AS1",0.71323022270988,2.34331309374163
"T47D","cancer","SFXN3",1.61031254028417,5.2906710070798
"T47D","cancer","SHC1",1.20756130868533,3.96743454783342
"T47D","cancer","PNRC2",1.98134853031744,6.50970725373647
"T47D","cancer","DLG5-AS1",0.897462600077413,2.94860732894133
"T47D","cancer","NCCRP1",1.48717791599294,4.88611302817323
"T47D","cancer","FASN",3.36611989961827,11.0593642623699
"T47D","cancer","ST6GALNAC4",3.53592338579397,11.6172524727245
"T47D","cancer","FXYD4",0.817279220541069,2.68516537543847
"T47D","cancer","TOB1",5.79382690307014,19.0355792737619
"T47D","cancer","E2F1",2.33024734307097,7.65601195351478
"T47D","cancer","EID3",8.539369037945,28.056039469107
"T47D","cancer","ZNF217",1.60884772904485,5.28585837961724
"T47D","cancer","PLK2",2.95807159743117,9.71872431337682
"T47D","cancer","MEX3A",2.50851330753738,8.24170357930631
"T47D","cancer","TFAP2A",3.21979782062768,10.5786240571955
"T47D","cancer","KAZALD1",3.70700461465679,12.1793386980733
"T47D","cancer","ADAM15",1.7319713991558,5.69038036863825
"T47D","cancer","DSCAM-AS1",2.55189273389325,8.38422639247665
"T47D","cancer","ANLN",1.21867744320197,4.00395653293057
"T47D","cancer","RAD23B",1.35339269953366,4.4465626004208
"T47D","cancer","STK11",2.3415155140198,7.69303345328604
"T47D","cancer","GUCA1B",0.506555514723932,1.66428473242428
"T47D","cancer","CLDN3",2.91589762173443,9.58016200022943
"T47D","cancer","OSER1",1.45627294683789,4.78457496013183
"T47D","cancer","EDN1",3.38288656229738,11.1144510196935
"T47D","cancer","SERTAD3",1.56365351837617,5.13737310480812
"T47D","cancer","BLOC1S4",0,0
"T47D","cancer","RBM39",0.920862517547768,3.02548760021253
"T47D","cancer","SYCN",0,0
"T47D","cancer","ANKRD13D",2.71168054330372,8.90920816426585
"T47D","cancer","LAMTOR2",1.37268337693213,4.50994199110792
"T47D","cancer","ZMYND19",1.77685591630014,5.83784814745864
"T47D","cancer","HDGF",1.15125379421458,3.78243658822085
"T47D","cancer","ARL4D",5.29371875648553,17.3924773259421
"T47D","cancer","CCDC57",1.52796775976308,5.02012778519667
"T47D","cancer","PDZD7",2.44244460720696,8.02463530928471
"T47D","cancer","FAM217B",1.75921684613735,5.77989510122226
"T47D","cancer","FRMD8",0.940803524381788,3.09100364388075
"T47D","cancer","CTNND1",0.819680297841829,2.693054098741
"T47D","cancer","OR2B2",0,0
"T47D","cancer","TNRC18",1.6889871450077,5.54915589109544
"T47D","cancer","EFNA4",0.478479576246716,1.57204142562388
"T47D","cancer","ACOT6",0.72864500441941,2.39395825524343
"T47D","cancer","LINC00869",2.0049923446996,6.58738884666899
"T47D","cancer","NUMA1",1.05095436075694,3.45290347502333
"T47D","cancer","PYGO2",2.53482404496421,8.32814732994273
"T47D","cancer","GALNT4",1.3144565022251,4.31863798636421
"T47D","cancer","ZMYND8",0.662664083682102,2.17717838448387
"T47D","cancer","LTBP3",2.38248499820314,7.82763841767733
"T47D","cancer","BCL9L",1.53495551697307,5.04308601445376
"T47D","cancer","CENPF",0.879975064553753,2.89115214874135
"T47D","cancer","LMNA",1.31222263500196,4.31129863064569
"T47D","cancer","PRX",1.16080463714057,3.81381581833774
"T47D","cancer","SBNO2",0.864032244196553,2.8387721198185
"T47D","cancer","RAB6C",2.64797905268603,8.69991734581438
"T47D","cancer","ACOT2",1.5004291265017,4.92964979106463
"T47D","cancer","PPP1R3D",0.859329695883263,2.82332192900267
"T47D","cancer","MLPH",0.600786449218377,1.97387983314418
"T47D","cancer","PARD6B",0.952544231409513,3.12957765775711
"T47D","cancer","ABHD11-AS1",2.88985602737272,9.49460251732101
"T47D","cancer","NRSN2-AS1",0.577309698203979,1.89674712578143
"T47D","cancer","SOX12",2.19021277880798,7.19592933563707
"T47D","cancer","NBPF14",2.3458096991439,7.70714196959376
"T47D","cancer","GPR132",1.44658939083043,4.75275970207945
"T47D","cancer","LINC00518",1.41225549476589,4.63995591776767
"T47D","cancer","SLC25A45",1.59499455822056,5.24034388016282
"T47D","cancer","METTL2B",0.136438002223668,0.448266137517172
"T47D","cancer","XBP1",1.11745939384772,3.67140531339079
"T47D","cancer","PRRC2B",1.27904778707442,4.20230289118289
"T47D","cancer","TPX2",0.405034241388227,1.33073727253537
"T47D","cancer","CDC42EP4",0.743548290725668,2.44292290204226
"T47D","cancer","MTA1",1.61376104317721,5.30200104011229
"T47D","cancer","RARA",1.37691466671019,4.52384386517976
"T47D","cancer","AHNAK2",2.26236062304418,7.43297059202348
"T47D","cancer","CXADRP3",1.24165904704262,4.07946243758834
"T47D","cancer","NR1D1",1.56405475362691,5.13869136052245
"T47D","cancer","ADAMTSL4",2.18805135027382,7.18882797674337
"T47D","cancer","ARRDC1",3.27195846371348,10.7499974987983
"T47D","cancer","TPM3",0.601656193016341,1.97673737053544
"T47D","cancer","RAI1",0.892363622198747,2.93185467145806
"T47D","cancer","SRSF10",0.959037658392226,3.15091176838135
"T47D","cancer","RBCK1",0.97994643804413,3.21960742312563
"T47D","cancer","DCST1",1.10651392996022,3.63544406549637
"T47D","cancer","MYOF",0.612318360876523,2.01176785123984
"T47D","cancer","KRT80",1.0752722428756,3.53279971296484
"T47D","cancer","FAM102A",1.27464047239696,4.18782268848945
"T47D","cancer","HNRNPA2B1",1.8536040205375,6.09000352710022
"T47D","cancer","ZC3H4",0.746727095876756,2.45336684495973
"T47D","cancer","TUT1",1.62976865653008,5.35459394598609
"T47D","cancer","P2RY2",1.47540174681541,4.84742250364251
"T47D","cancer","SMCR2",1.5198455573189,4.99344234376215
"T47D","cancer","PTGES3",0.791805937356531,2.6014730750756
"T47D","cancer","LRTOMT",2.24985250779833,7.39187526361428
"T47D","cancer","KRT8",1.56838018560414,5.15290253815573
"T47D","cancer","CUEDC1",1.04559541743482,3.43529670282621
"T47D","cancer","YWHAG",1.37755856436747,4.52595938659668
"T47D","cancer","GNG11",0.640168231386128,2.10326841325502
"T47D","cancer","GPRC5C",2.17806281959642,7.15601072646664
"T47D","cancer","SAMD4A",0.680708322656258,2.23646261012155
"T47D","cancer","VPS37C",1.24816957349242,4.10085272839656
"T47D","cancer","S100A11",1.62791354335837,5.34849898415298
"T47D","cancer","SPTBN4",0.713770959801001,2.34508968181312
"T47D","cancer","TFAP2A-AS1",2.58110107095951,8.48019018721564
"T47D","cancer","CDCA4",1.0385307837159,3.41208589631674
"T47D","cancer","PRCC",0.786514152425682,2.58408695132076
"T47D","cancer","ANKRD40",1.48955696807906,4.89392938778139
"T47D","cancer","CCL28",1.1131536335892,3.65725876705687
"T47D","cancer","RAI1-AS1",1.06529426951063,3.50001714866703
"T47D","cancer","IRF2BP2",2.65186853082385,8.71269620004401
"T47D","cancer","NEMF",0.714188416371466,2.34646123256419
"T47D","cancer","RPS14",0.768400117208784,2.52457341059757
"T47D","cancer","SAE1",0.33002092251842,1.08428151853665
"T47D","cancer","EHMT1",1.12174309738693,3.68547939252193
"T47D","cancer","PLEKHF2",1.24663828692686,4.09582169669726
"T47D","cancer","MSL1",0.978814835927362,3.21588955199133
"T47D","cancer","NOCT",0.389268828306547,1.27894011402155
"T47D","cancer","TXNRD1",0.932886330414236,3.06499175641562
"T47D","cancer","PIP5KL1",1.23332676149831,4.05208676954306
"T47D","cancer","ZMIZ1",1.36449652537662,4.48304414545344
"T47D","cancer","NBPF10",2.12528112040009,6.98259680919495
"T47D","cancer","CKS1B",1.8436209289272,6.05720414684184
"T47D","cancer","DAGLA",1.96314513055024,6.44990010638505
"T47D","cancer","LINC00963",0.711290342634496,2.33693963081732
"T47D","cancer","ISG20L2",0.828237355019106,2.72116825247277
"T47D","cancer","SCYL1",2.57974725268912,8.47574222640505
"T47D","cancer","CRABP2",1.04585746987421,3.43615767435113
"T47D","cancer","UBQLN4",1.32289336343572,4.34635723705695
"T47D","cancer","INSM1",0,0
"T47D","cancer","PHF20",0.573290007757672,1.88354045988913
"T47D","cancer","DCST2",1.04081063790966,3.41957634191755
"T47D","cancer","CTPS1",0.707743991377736,2.32528811764476
"T47D","cancer","ZNF487",1.06221020320906,3.48988446960167
"T47D","cancer","PACSIN1",0.893673461299754,2.93615813900381
"T47D","cancer","LENEP",2.07319530463391,6.81146921224684
"T47D","cancer","UGCG",0.777316804058003,2.55386912519472
"T47D","cancer","DHX37",1.06228887863619,3.49014295718768
"T47D","cancer","GJD3",0.142535843344208,0.468300553455167
"T47D","cancer","LINC00709",1.10734036371886,3.6381593080451
"T47D","cancer","SLC35E3",0.657158677738384,2.1590904103298
"T47D","cancer","LUC7L3",0.532160802377925,1.74841073258261
"T47D","cancer","KDM4B",0.994077394407004,3.26603458509642
"T47D","cancer","NFE2L3",1.19952974113806,3.94104688674235
"T47D","cancer","HIPK4",0.957115485196327,3.14459648129035
"T47D","cancer","EEF1G",0.554011846211242,1.82020218994962
"T47D","cancer","IRF2BPL",0.891221530004307,2.9281023352442
"T47D","cancer","STMND1",0.783479207041839,2.5741156586998
"T47D","cancer","KDM2A",0.582219715225556,1.91287895364122
"T47D","cancer","DPH7",1.20845052186972,3.97035605176269
"T47D","cancer","PVT1",0.626004890988429,2.05673485375589
"T47D","cancer","LPAR1",0.44902996328315,1.47528492054905
"T47D","cancer","SLC9A3R1",1.51195744953805,4.96752601876756
"T47D","cancer","BAZ2A",0.596813724285588,1.96082747213027
"T47D","cancer","LINC01588",0.873168365910445,2.86878878618583
"T47D","cancer","PPIAL4C",2.13217309002467,7.0052403289852
"T47D","cancer","ZBED5-AS1",0.418839135257765,1.37609315838004
"T47D","cancer","EIF4B",1.08210243274612,3.55524025578919
"T47D","cancer","RERG-AS1",0,0
"T47D","cancer","CXXC5",1.34538875054281,4.42026567991085
"T47D","cancer","CEP55",0.557971676666776,1.83321218624533
"T47D","cancer","CLDN4",0.983673101847741,3.23185135195663
"T47D","cancer","TMX2",0.964887206853518,3.17013042045942
"T47D","cancer","KIAA0232",0.441607031808833,1.45089692917703
"T47D","cancer","SPDEF",0.745088018941446,2.44798166872649
"T47D","cancer","CBX3",0.756169838796663,2.4843909132346
"T47D","cancer","VEZF1",0.861294228977095,2.82977638925307
"T47D","cancer","GATA3",2.20386708852155,7.24079047825135
"T47D","cancer","ZBED5",0.556400256467598,1.82804929576305
"T47D","cancer","IL6ST",0.767011275042075,2.52001037901147
"T47D","cancer","SETDB1",0.796279594287161,2.61617124479508
"T47D","cancer","PTPRJ",0.437991255906216,1.43901732179802
"T47D","cancer","GCHFR",1.62431757358729,5.33668444968577
"T47D","cancer","UPK2",0.737167089266528,2.42195750761997
"T47D","cancer","NRSN2",1.03726422576468,3.40792462869715
"T47D","cancer","EGOT",0,0
"T47D","cancer","CRH",0.278859636044584,0.916191456352661
"T47D","cancer","RMDN3",0.209707847662564,0.688993721299373
"T47D","cancer","HSPB1",0,0
"T47D","cancer","TRIB3",0.898583014664825,2.95228844352327
"T47D","cancer","SETD9",0.242585733503754,0.79701379382726
"T47D","cancer","TGFB3",0.81660896444291,2.68296325354155
"T47D","cancer","MTA2",0.805695735721805,2.64710791406925
